customer_id,login_freq_week1,login_freq_week12,session_duration_week1,session_duration_week12,features_used_week1,features_used_week12,response_delay_week1,response_delay_week12,inactivity_gaps,action_interval_increase_pct,churn,engagement_momentum,behavioral_drift,silence_index,response_degradation,session_decay_rate,consistency_score
CUST_00373,15,8,34,10,8,4,3,9,6,277.68688510157614,1,-46.666666666666664,50.0,11.553737702031523,200.0,70.58823529411765,84.5
CUST_00374,15,8,29,15,7,3,2,15,14,190.24640978702405,1,-46.666666666666664,57.14285714285714,17.80492819574048,650.0,48.275862068965516,89.5
CUST_00375,20,8,35,7,6,4,2,15,9,275.3562518049577,1,-60.0,33.33333333333333,14.507125036099154,650.0,80.0,80.0
CUST_00376,25,22,50,33,7,7,3,1,1,5.185655286918473,0,-12.0,0.0,1.1037131057383696,-66.66666666666666,34.0,90.0
CUST_00377,22,8,43,15,9,2,3,14,10,241.7037628913107,1,-63.63636363636363,77.77777777777779,14.834075257826214,366.66666666666663,65.11627906976744,79.0
CUST_00378,17,5,40,6,9,4,1,9,9,248.2460353310085,1,-70.58823529411765,55.55555555555556,13.96492070662017,800.0,85.0,77.0
CUST_00379,28,24,48,46,8,8,3,1,3,33.08566314229815,0,-14.285714285714285,0.0,3.661713262845963,-66.66666666666666,4.166666666666666,97.0
CUST_00380,23,26,50,40,8,10,3,1,0,32.169935827840646,0,13.043478260869565,-25.0,0.6433987165568129,-66.66666666666666,20.0,93.5
CUST_00381,25,23,35,30,10,8,1,3,2,2.517535726327197,0,-8.0,20.0,2.050350714526544,200.0,14.285714285714285,96.5
CUST_00382,28,22,42,35,7,9,2,4,0,42.82946120890086,0,-21.428571428571427,-28.57142857142857,0.8565892241780172,100.0,16.666666666666664,93.5
CUST_00383,19,23,50,28,7,9,2,1,0,41.29543792117221,0,21.052631578947366,-28.57142857142857,0.8259087584234441,-50.0,44.0,87.0
CUST_00384,24,7,34,13,10,2,3,18,12,292.55326949900484,1,-70.83333333333334,80.0,17.851065389980096,500.0,61.76470588235294,81.0
CUST_00385,18,19,44,38,10,8,3,4,0,4.871851116165499,0,5.555555555555555,20.0,0.09743702232330997,33.33333333333333,13.636363636363635,96.5
CUST_00386,18,21,41,48,9,10,3,3,0,2.288905492751714,0,16.666666666666664,-11.11111111111111,0.04577810985503428,0.0,-17.073170731707318,95.0
CUST_00387,20,22,33,36,8,7,1,4,1,22.852300414649445,0,10.0,12.5,1.457046008292989,300.0,-9.090909090909092,97.5
CUST_00388,20,2,38,5,10,1,2,15,15,238.39742499164154,1,-90.0,90.0,19.76794849983283,650.0,86.8421052631579,74.5
CUST_00389,25,16,46,29,10,10,2,2,1,36.52473308713889,0,-36.0,0.0,1.7304946617427777,0.0,36.95652173913043,87.0
CUST_00390,24,26,49,47,9,10,2,4,1,13.679793997805561,0,8.333333333333332,-11.11111111111111,1.2735958799561113,100.0,4.081632653061225,98.0
CUST_00391,19,5,29,7,9,3,3,16,10,256.78115345927176,1,-73.68421052631578,66.66666666666666,15.135623069185435,433.3333333333333,75.86206896551724,82.0
CUST_00392,25,3,31,8,10,3,3,13,15,169.90075928867105,1,-88.0,70.0,18.39801518577342,333.33333333333337,74.19354838709677,77.5
CUST_00393,17,6,42,15,8,1,2,16,12,237.42094066437875,1,-64.70588235294117,87.5,16.748418813287575,700.0,64.28571428571429,81.0
CUST_00394,21,7,42,9,9,1,3,9,5,207.13054703026268,1,-66.66666666666666,88.88888888888889,9.142610940605254,200.0,78.57142857142857,76.5
CUST_00395,18,19,38,33,9,8,1,1,2,10.200045166013366,0,5.555555555555555,11.11111111111111,2.204000903320267,0.0,13.157894736842104,97.0
CUST_00396,23,23,33,47,8,10,2,2,2,34.64680376071243,0,0.0,-25.0,2.6929360752142486,0.0,-42.42424242424242,93.0
CUST_00397,24,22,43,38,7,6,3,3,1,31.02808478059245,0,-8.333333333333332,14.285714285714285,1.620561695611849,0.0,11.627906976744185,96.5
CUST_00398,22,8,32,15,8,2,3,11,9,217.3222383604488,1,-63.63636363636363,75.0,13.346444767208975,266.66666666666663,53.125,84.5
CUST_00399,16,3,30,13,6,4,1,14,9,233.48979308929995,1,-81.25,33.33333333333333,13.669795861786,1300.0,56.666666666666664,85.0
CUST_00400,27,20,30,38,10,7,1,2,2,29.84401660071888,0,-25.925925925925924,30.0,2.5968803320143774,100.0,-26.666666666666668,92.5
CUST_00401,25,6,34,12,10,3,1,20,10,228.80926007773206,1,-76.0,70.0,14.57618520155464,1900.0,64.70588235294117,79.5
CUST_00402,23,2,41,7,9,4,1,13,8,282.5095108300676,1,-91.30434782608695,55.55555555555556,13.650190216601352,1200.0,82.92682926829268,72.5
CUST_00403,23,21,39,34,10,10,3,1,0,33.44692339971933,0,-8.695652173913043,0.0,0.6689384679943866,-66.66666666666666,12.82051282051282,96.5
CUST_00404,28,25,49,35,7,8,2,1,3,12.829527832656096,0,-10.714285714285714,-14.285714285714285,3.256590556653122,-50.0,28.57142857142857,91.5
CUST_00405,15,6,36,13,10,4,2,8,9,284.742241335878,1,-60.0,60.0,14.69484482671756,300.0,63.888888888888886,84.0
CUST_00406,26,17,33,33,7,6,1,2,3,41.78325388726846,0,-34.61538461538461,14.285714285714285,3.835665077745369,100.0,0.0,95.5
CUST_00407,24,26,32,32,7,9,3,3,0,4.37604489670993,0,8.333333333333332,-28.57142857142857,0.0875208979341986,0.0,0.0,99.0
CUST_00408,22,24,32,46,8,8,2,4,3,31.51086323128939,0,9.090909090909092,0.0,3.630217264625788,100.0,-43.75,92.0
CUST_00409,18,22,33,45,7,10,1,1,0,17.88500693740239,0,22.22222222222222,-42.857142857142854,0.35770013874804785,0.0,-36.36363636363637,92.0
CUST_00410,22,26,39,47,7,8,2,4,3,41.10611850795268,0,18.181818181818183,-14.285714285714285,3.8221223701590534,100.0,-20.51282051282051,94.0
CUST_00411,20,24,37,32,10,10,2,2,2,33.86445227525313,0,20.0,0.0,2.6772890455050624,0.0,13.513513513513514,95.5
CUST_00412,25,4,25,13,10,2,1,8,5,235.90778924150936,1,-84.0,80.0,9.718155784830188,700.0,48.0,83.5
CUST_00413,26,17,39,34,9,7,2,2,1,9.199636139269158,0,-34.61538461538461,22.22222222222222,1.183992722785383,0.0,12.82051282051282,93.0
CUST_00414,22,19,33,33,7,10,2,1,2,33.584262455762456,0,-13.636363636363635,-42.857142857142854,2.671685249115249,-50.0,0.0,98.5
CUST_00415,21,25,45,38,9,7,3,2,0,14.256857193826056,0,19.047619047619047,22.22222222222222,0.2851371438765211,-33.33333333333333,15.555555555555555,94.5
CUST_00416,21,21,45,42,9,10,3,3,1,28.277600395255494,0,0.0,-11.11111111111111,1.5655520079051097,0.0,6.666666666666667,98.5
CUST_00417,23,22,35,28,9,7,1,4,2,42.005502939032766,0,-4.3478260869565215,22.22222222222222,2.840110058780655,300.0,20.0,96.0
CUST_00418,23,23,44,42,9,8,2,1,1,32.27758020409482,0,0.0,11.11111111111111,1.6455516040818963,-50.0,4.545454545454546,99.0
CUST_00419,22,18,47,34,9,6,3,1,0,42.47936364530709,0,-18.181818181818183,33.33333333333333,0.8495872729061418,-66.66666666666666,27.659574468085108,91.5
CUST_00420,27,25,42,46,8,6,3,3,3,32.69540696412222,0,-7.4074074074074066,25.0,3.6539081392824446,0.0,-9.523809523809524,97.0
CUST_00421,24,19,48,37,8,9,3,1,3,18.193277903708545,0,-20.833333333333336,-12.5,3.363865558074171,-66.66666666666666,22.916666666666664,92.0
CUST_00422,21,25,35,44,8,9,1,2,1,36.795990441741225,0,19.047619047619047,-12.5,1.7359198088348244,100.0,-25.71428571428571,93.5
CUST_00423,23,16,37,43,8,6,2,3,1,2.140422041932344,0,-30.434782608695656,25.0,1.0428084408386469,50.0,-16.216216216216218,93.5
CUST_00424,23,22,45,42,7,6,3,3,0,35.18681264238111,0,-4.3478260869565215,14.285714285714285,0.7037362528476223,0.0,6.666666666666667,98.0
CUST_00425,22,20,48,45,8,9,3,4,2,29.38394123812636,0,-9.090909090909092,-12.5,2.587678824762527,33.33333333333333,6.25,97.5
CUST_00426,16,6,33,11,7,4,2,13,12,268.8986180150249,1,-62.5,42.857142857142854,17.377972360300497,550.0,66.66666666666666,84.0
CUST_00427,15,6,29,12,7,2,1,16,15,192.12142625248106,1,-60.0,71.42857142857143,18.84242852504962,1500.0,58.620689655172406,87.0
CUST_00428,20,21,49,31,8,9,2,1,3,33.761471315776795,0,5.0,-12.5,3.675229426315536,-50.0,36.734693877551024,90.5
CUST_00429,27,18,50,41,7,7,1,2,1,6.736202400006508,0,-33.33333333333333,0.0,1.1347240480001302,100.0,18.0,91.0
CUST_00430,27,18,31,33,9,7,3,4,0,43.925449147651825,0,-33.33333333333333,22.22222222222222,0.8785089829530365,33.33333333333333,-6.451612903225806,94.5
CUST_00431,19,2,31,12,10,4,2,10,8,274.55453620564214,1,-89.47368421052632,60.0,13.491090724112842,400.0,61.29032258064516,82.0
CUST_00432,27,18,49,44,9,7,3,3,3,29.82666812486797,0,-33.33333333333333,22.22222222222222,3.596533362497359,0.0,10.204081632653061,93.0
CUST_00433,24,22,34,31,7,7,3,4,1,30.275550893060334,0,-8.333333333333332,0.0,1.6055110178612066,33.33333333333333,8.823529411764707,97.5
CUST_00434,27,25,31,45,7,6,2,2,0,44.848447642376584,0,-7.4074074074074066,14.285714285714285,0.8969689528475316,0.0,-45.16129032258064,92.0
CUST_00435,25,5,41,11,8,1,3,16,11,184.42293845685754,1,-80.0,87.5,14.688458769137151,433.3333333333333,73.17073170731707,75.0
CUST_00436,21,4,43,14,6,4,1,12,12,264.8788335537682,1,-80.95238095238095,33.33333333333333,17.297576671075362,1100.0,67.44186046511628,77.0
CUST_00437,16,4,44,13,9,3,1,8,5,236.69807187006694,1,-75.0,66.66666666666666,9.733961437401339,700.0,70.45454545454545,78.5
CUST_00438,18,22,50,34,9,9,2,1,1,21.303579453965995,0,22.22222222222222,0.0,1.4260715890793199,-50.0,32.0,90.0
CUST_00439,22,24,43,46,9,10,2,4,1,20.66140791479682,0,9.090909090909092,-11.11111111111111,1.4132281582959363,100.0,-6.976744186046512,97.5
CUST_00440,22,3,36,13,10,4,2,12,14,201.65344563222806,1,-86.36363636363636,60.0,18.03306891264456,500.0,63.888888888888886,79.0
CUST_00441,17,8,28,8,9,2,1,11,13,210.08413596385844,1,-52.94117647058824,77.77777777777779,17.20168271927717,1000.0,71.42857142857143,85.5
CUST_00442,26,25,31,33,10,6,1,2,3,46.29308938989246,0,-3.8461538461538463,40.0,3.925861787797849,100.0,-6.451612903225806,98.5
CUST_00443,19,20,37,39,7,10,1,4,3,30.69827953583569,0,5.263157894736842,-42.857142857142854,3.613965590716714,300.0,-5.405405405405405,98.5
CUST_00444,27,16,35,48,10,9,1,2,2,9.737324727181102,0,-40.74074074074074,10.0,2.194746494543622,100.0,-37.142857142857146,88.0
CUST_00445,23,6,32,14,7,1,2,11,15,150.04309077819352,1,-73.91304347826086,85.71428571428571,18.00086181556387,450.0,56.25,82.5
CUST_00446,22,22,41,40,10,10,1,1,0,45.9588710554562,0,0.0,0.0,0.919177421109124,0.0,2.4390243902439024,99.5
CUST_00447,26,25,41,39,9,7,3,2,3,46.48569204060601,0,-3.8461538461538463,22.22222222222222,3.9297138408121204,-33.33333333333333,4.878048780487805,98.5
CUST_00448,22,18,43,44,7,10,1,3,2,47.35077325888313,0,-18.181818181818183,-42.857142857142854,2.9470154651776626,200.0,-2.3255813953488373,97.5
CUST_00449,19,6,43,9,9,4,3,15,8,263.62099275700086,1,-68.42105263157895,55.55555555555556,13.272419855140019,400.0,79.06976744186046,76.5
CUST_00450,22,7,39,14,6,4,1,12,6,207.4009868878817,1,-68.18181818181817,33.33333333333333,10.148019737757632,1100.0,64.1025641025641,80.0
CUST_00451,18,7,32,10,9,3,3,16,5,255.12278284748314,1,-61.111111111111114,66.66666666666666,10.102455656949662,433.3333333333333,68.75,83.5
CUST_00452,22,17,42,38,7,10,1,4,2,17.676896310808555,0,-22.727272727272727,-42.857142857142854,2.353537926216171,300.0,9.523809523809524,95.5
CUST_00453,19,3,31,12,7,2,3,11,9,181.0167948483015,1,-84.21052631578947,71.42857142857143,12.62033589696603,266.66666666666663,61.29032258064516,82.5
CUST_00454,21,25,41,32,7,6,1,4,0,38.21221063177635,0,19.047619047619047,14.285714285714285,0.764244212635527,300.0,21.951219512195124,93.5
CUST_00455,18,23,41,47,9,9,3,3,3,9.143593156484764,0,27.77777777777778,0.0,3.1828718631296953,0.0,-14.634146341463413,94.5
CUST_00456,23,4,37,8,10,2,1,16,11,221.74801149180652,1,-82.6086956521739,80.0,15.43496022983613,1500.0,78.37837837837837,76.0
CUST_00457,26,21,42,33,10,6,3,4,2,34.46052745298244,0,-19.230769230769234,40.0,2.689210549059649,33.33333333333333,21.428571428571427,93.0
CUST_00458,21,22,48,31,9,8,3,3,1,27.42817001895943,0,4.761904761904762,11.11111111111111,1.5485634003791886,0.0,35.41666666666667,91.0
CUST_00459,25,25,40,39,8,9,2,2,3,35.03563134081504,0,0.0,-12.5,3.700712626816301,0.0,2.5,99.5
CUST_00460,24,20,44,33,8,10,3,2,0,36.040772970746865,0,-16.666666666666664,-25.0,0.7208154594149373,-33.33333333333333,25.0,92.5
CUST_00461,23,5,37,8,7,2,2,20,5,176.49109149894193,1,-78.26086956521739,71.42857142857143,8.52982182997884,900.0,78.37837837837837,76.5
CUST_00462,28,24,47,38,10,8,2,1,3,4.948739964717319,0,-14.285714285714285,20.0,3.0989747992943464,-50.0,19.148936170212767,93.5
CUST_00463,21,20,45,48,7,9,3,3,2,18.048101052756078,0,-4.761904761904762,-28.57142857142857,2.3609620210551214,0.0,-6.666666666666667,98.0
CUST_00464,22,21,30,41,7,8,3,2,1,48.96865665179085,0,-4.545454545454546,-14.285714285714285,1.979373133035817,-33.33333333333333,-36.666666666666664,94.0
CUST_00465,23,26,46,43,10,6,2,3,3,31.585609524173446,0,13.043478260869565,40.0,3.631712190483469,50.0,6.521739130434782,97.0
CUST_00466,20,26,40,41,10,6,1,2,2,11.410896969393663,0,30.0,40.0,2.228217939387873,100.0,-2.5,96.5
CUST_00467,22,20,49,48,10,8,2,3,3,20.699453043683658,0,-9.090909090909092,20.0,3.413989060873673,50.0,2.0408163265306123,98.5
CUST_00468,18,18,37,36,7,7,1,4,0,4.777685949129013,0,0.0,0.0,0.09555371898258025,300.0,2.7027027027027026,99.5
CUST_00469,22,6,26,5,9,1,1,12,14,173.2911543000243,1,-72.72727272727273,88.88888888888889,17.465823086000487,1100.0,80.76923076923077,81.5
CUST_00470,24,20,37,35,9,9,3,2,1,26.337116896553997,0,-16.666666666666664,0.0,1.52674233793108,-33.33333333333333,5.405405405405405,97.0
CUST_00471,18,26,41,38,10,9,3,3,3,6.755745399572794,0,44.44444444444444,10.0,3.135114907991456,0.0,7.317073170731707,94.5
CUST_00472,23,3,43,14,9,4,3,18,15,230.06761965490278,1,-86.95652173913044,55.55555555555556,19.601352393098054,500.0,67.44186046511628,75.5
CUST_00473,22,6,32,6,9,3,2,14,9,173.3576308603282,1,-72.72727272727273,66.66666666666666,12.467152617206564,600.0,81.25,79.0
CUST_00474,26,18,41,37,10,10,1,4,3,14.980525899355335,0,-30.76923076923077,0.0,3.299610517987107,300.0,9.75609756097561,94.0
CUST_00475,19,6,32,5,10,3,1,14,13,215.56595496246823,1,-68.42105263157895,70.0,17.311319099249364,1300.0,84.375,80.0
CUST_00476,28,22,42,35,9,6,2,2,2,14.233842733672647,0,-21.428571428571427,33.33333333333333,2.284676854673453,0.0,16.666666666666664,93.5
CUST_00477,19,5,31,6,7,2,2,9,15,218.3014518965737,1,-73.68421052631578,71.42857142857143,19.366029037931476,350.0,80.64516129032258,80.5
CUST_00478,27,23,36,38,7,7,1,1,1,48.61663024957235,0,-14.814814814814813,0.0,1.972332604991447,0.0,-5.555555555555555,97.0
CUST_00479,20,23,30,35,7,7,1,4,1,17.095642693431312,0,15.0,0.0,1.3419128538686262,300.0,-16.666666666666664,96.0
CUST_00480,25,21,44,29,9,6,1,1,2,38.78264553562617,0,-16.0,33.33333333333333,2.7756529107125236,0.0,34.090909090909086,90.5
CUST_00481,25,18,36,36,10,6,1,2,3,38.56126665136673,0,-28.000000000000004,40.0,3.7712253330273344,100.0,0.0,96.5
CUST_00482,18,19,44,31,8,9,2,3,2,7.930571820275578,0,5.555555555555555,-12.5,2.1586114364055113,50.0,29.545454545454547,93.0
CUST_00483,23,6,28,9,9,3,1,13,5,279.54864986244,1,-73.91304347826086,66.66666666666666,10.590972997248802,1200.0,67.85714285714286,82.0
CUST_00484,19,19,50,41,9,6,1,3,0,19.79041501475266,0,0.0,33.33333333333333,0.3958083002950532,200.0,18.0,95.5
CUST_00485,18,25,45,47,8,8,1,2,1,24.995960329250078,0,38.88888888888889,0.0,1.4999192065850016,100.0,-4.444444444444445,95.5
CUST_00486,23,26,31,29,9,7,3,1,1,24.392144096148993,0,13.043478260869565,22.22222222222222,1.4878428819229799,-66.66666666666666,6.451612903225806,97.5
CUST_00487,26,26,41,42,8,6,3,4,2,36.219957893614534,0,0.0,25.0,2.724399157872291,33.33333333333333,-2.4390243902439024,99.5
CUST_00488,18,23,44,45,9,10,3,4,1,28.33508669831854,0,27.77777777777778,-11.11111111111111,1.566701733966371,33.33333333333333,-2.272727272727273,97.0
CUST_00489,23,23,38,47,8,6,3,2,3,14.783633060536738,0,0.0,25.0,3.2956726612107348,-33.33333333333333,-23.684210526315788,95.5
CUST_00490,23,23,30,48,10,7,1,3,1,16.03470471538736,0,0.0,30.0,1.3206940943077472,200.0,-60.0,91.0
CUST_00491,26,22,36,44,10,10,1,3,2,20.490226388314337,0,-15.384615384615385,0.0,2.409804527766287,200.0,-22.22222222222222,94.0
CUST_00492,19,24,32,29,8,7,1,2,0,24.268514361834765,0,26.31578947368421,12.5,0.4853702872366953,100.0,9.375,96.0
CUST_00493,27,26,42,43,9,6,2,2,0,0.6543054916750723,0,-3.7037037037037033,33.33333333333333,0.013086109833501447,0.0,-2.380952380952381,99.0
CUST_00494,25,5,27,12,6,3,3,19,11,273.3039774400018,1,-80.0,50.0,16.466079548800035,533.3333333333333,55.55555555555556,82.5
CUST_00495,15,8,44,9,10,1,3,9,9,161.6903062290737,1,-46.666666666666664,90.0,12.233806124581474,200.0,79.54545454545455,79.0
CUST_00496,26,17,33,35,10,7,1,2,1,27.92117400064854,0,-34.61538461538461,30.0,1.5584234800129708,100.0,-6.0606060606060606,94.5
CUST_00497,19,26,48,39,10,9,1,2,1,27.49827332852675,0,36.84210526315789,10.0,1.549965466570535,100.0,18.75,92.0
CUST_00498,28,18,47,47,10,8,2,3,2,20.61716458357288,0,-35.714285714285715,20.0,2.4123432916714576,50.0,0.0,95.0
CUST_00499,23,25,37,46,8,9,3,3,2,48.08258878156672,0,8.695652173913043,-12.5,2.9616517756313345,0.0,-24.324324324324326,94.5
CUST_00500,24,16,31,37,7,10,1,3,0,15.016698086408681,0,-33.33333333333333,-42.857142857142854,0.3003339617281736,200.0,-19.35483870967742,93.0
CUST_00501,23,16,38,45,8,6,1,4,2,7.805355317297646,0,-30.434782608695656,25.0,2.156107106345953,300.0,-18.421052631578945,93.0
CUST_00502,27,19,37,36,9,6,3,4,1,36.71329769387899,0,-29.629629629629626,33.33333333333333,1.7342659538775798,33.33333333333333,2.7027027027027026,95.5
CUST_00503,22,3,40,14,6,3,1,19,14,207.23191657492225,1,-86.36363636363636,50.0,18.144638331498445,1800.0,65.0,77.5
CUST_00504,20,4,38,11,6,2,3,18,14,289.29797486748663,1,-80.0,66.66666666666666,19.785959497349733,500.0,71.05263157894737,78.5
CUST_00505,28,22,31,37,7,8,3,2,2,25.120080522361636,0,-21.428571428571427,-14.285714285714285,2.5024016104472326,-33.33333333333333,-19.35483870967742,94.0
CUST_00506,18,26,42,42,7,7,2,3,3,7.400620032917349,0,44.44444444444444,0.0,3.148012400658347,50.0,0.0,96.0
CUST_00507,25,25,31,45,10,8,1,4,3,38.69125682781283,0,0.0,20.0,3.7738251365562565,300.0,-45.16129032258064,93.0
CUST_00508,20,23,47,34,10,9,3,2,1,12.115754586325577,0,15.0,10.0,1.2423150917265116,-33.33333333333333,27.659574468085108,92.0
CUST_00509,24,21,48,30,7,9,2,3,2,9.52448707846491,0,-12.5,-28.57142857142857,2.1904897415692983,50.0,37.5,89.5
CUST_00510,28,16,39,33,9,10,2,2,3,2.2438775465686622,0,-42.857142857142854,-11.11111111111111,3.044877550931373,0.0,15.384615384615385,91.0
CUST_00511,18,7,36,7,6,1,3,8,8,292.3411372538683,1,-61.111111111111114,83.33333333333334,13.846822745077365,166.66666666666669,80.55555555555556,80.0
CUST_00512,19,2,35,6,8,4,2,8,10,181.3514311686303,1,-89.47368421052632,50.0,13.627028623372606,300.0,82.85714285714286,77.0
CUST_00513,21,24,46,36,10,10,3,2,0,18.830333494769384,0,14.285714285714285,0.0,0.37660666989538766,-33.33333333333333,21.73913043478261,93.5
CUST_00514,23,2,33,7,6,3,1,20,14,190.6922177073567,1,-91.30434782608695,50.0,17.813844354147133,1900.0,78.78787878787878,76.5
CUST_00515,18,17,42,36,9,6,1,3,3,11.558431006890851,0,-5.555555555555555,33.33333333333333,3.231168620137817,200.0,14.285714285714285,96.5
CUST_00516,19,21,45,47,7,7,1,4,0,1.987620162737419,0,10.526315789473683,0.0,0.03975240325474838,300.0,-4.444444444444445,98.0
CUST_00517,19,4,40,11,7,1,2,18,10,203.30671998698,1,-78.94736842105263,85.71428571428571,14.0661343997396,800.0,72.5,78.0
CUST_00518,26,20,31,48,9,9,1,3,1,7.585409038434232,0,-23.076923076923077,0.0,1.1517081807686846,200.0,-54.83870967741935,88.5
CUST_00519,25,3,27,11,10,2,2,11,14,172.91237312532775,1,-88.0,80.0,17.458247462506556,450.0,59.25925925925925,81.0
CUST_00520,24,4,39,13,7,2,3,10,14,231.20307402765224,1,-83.33333333333334,71.42857142857143,18.624061480553046,233.33333333333334,66.66666666666666,77.0
CUST_00521,17,4,41,7,9,2,3,17,7,197.62443162629086,1,-76.47058823529412,77.77777777777779,10.952488632525817,466.6666666666667,82.92682926829268,76.5
CUST_00522,19,18,40,32,7,8,2,4,2,22.1502243524826,0,-5.263157894736842,-14.285714285714285,2.443004487049652,100.0,20.0,95.5
CUST_00523,25,7,33,7,7,1,1,10,5,264.36712255994485,1,-72.0,85.71428571428571,10.287342451198896,900.0,78.78787878787878,78.0
CUST_00524,22,25,48,47,8,10,1,2,0,17.96306672672757,0,13.636363636363635,-25.0,0.3592613345345514,100.0,2.083333333333333,98.0
CUST_00525,25,18,46,47,10,8,1,4,3,23.692346042958167,0,-28.000000000000004,20.0,3.473846920859163,300.0,-2.1739130434782608,96.0
CUST_00526,21,16,43,28,9,9,1,2,1,3.3068162117444677,0,-23.809523809523807,0.0,1.0661363242348894,100.0,34.883720930232556,90.0
CUST_00527,22,8,44,12,8,4,1,14,11,266.4322078695442,1,-63.63636363636363,50.0,16.328644157390883,1300.0,72.72727272727273,77.0
CUST_00528,24,21,42,47,7,10,1,4,3,41.350505082967494,0,-12.5,-42.857142857142854,3.82701010165935,300.0,-11.904761904761903,96.0
CUST_00529,21,24,47,40,7,10,2,1,1,14.558968111706477,0,14.285714285714285,-42.857142857142854,1.2911793622341294,-50.0,14.893617021276595,95.0
CUST_00530,22,20,44,33,10,8,3,1,1,23.178947653581762,0,-9.090909090909092,20.0,1.4635789530716352,-66.66666666666666,25.0,93.5
CUST_00531,19,24,33,33,8,9,2,3,3,1.2456056396955906,0,26.31578947368421,-12.5,3.0249121127939116,50.0,0.0,97.5
CUST_00532,21,23,32,36,9,7,3,1,0,5.708246941203887,0,9.523809523809524,22.22222222222222,0.11416493882407774,-66.66666666666666,-12.5,97.0
CUST_00533,23,17,46,40,8,9,3,4,0,38.41301618921942,0,-26.08695652173913,-12.5,0.7682603237843884,33.33333333333333,13.043478260869565,94.0
CUST_00534,24,8,29,7,7,2,3,8,11,196.20933083018468,1,-66.66666666666666,71.42857142857143,14.924186616603693,166.66666666666669,75.86206896551724,81.0
CUST_00535,22,4,45,7,6,2,1,8,14,264.80937106882516,1,-81.81818181818183,66.66666666666666,19.2961874213765,700.0,84.44444444444444,72.0
CUST_00536,25,23,47,28,10,7,1,4,3,20.507568285567817,0,-8.0,30.0,3.4101513657113562,300.0,40.42553191489361,89.5
CUST_00537,27,16,37,45,9,10,3,2,0,9.24199936846501,0,-40.74074074074074,-11.11111111111111,0.18483998736930018,-33.33333333333333,-21.62162162162162,90.5
CUST_00538,23,16,34,29,9,8,1,1,0,20.84784619276791,0,-30.434782608695656,11.11111111111111,0.4169569238553582,0.0,14.705882352941178,94.0
CUST_00539,28,20,49,47,8,9,3,3,0,4.656314391088479,0,-28.57142857142857,-12.5,0.09312628782176958,0.0,4.081632653061225,95.0
CUST_00540,23,22,32,41,7,8,2,2,0,34.730971924740054,0,-4.3478260869565215,-14.285714285714285,0.6946194384948011,0.0,-28.125,95.0
CUST_00541,26,22,46,34,8,10,1,1,0,24.18314916047235,0,-15.384615384615385,-25.0,0.483662983209447,0.0,26.08695652173913,92.0
CUST_00542,22,22,49,38,9,10,3,3,1,30.71449904241947,0,0.0,-11.11111111111111,1.6142899808483895,0.0,22.448979591836736,94.5
CUST_00543,28,23,45,33,8,8,1,1,0,1.1993398759088003,0,-17.857142857142858,0.0,0.023986797518176006,0.0,26.666666666666668,91.5
CUST_00544,19,19,49,41,10,6,2,3,1,0.5648633989014884,0,0.0,40.0,1.0112972679780299,50.0,16.3265306122449,96.0
CUST_00545,22,20,32,37,9,10,3,3,0,5.6918381474300395,0,-9.090909090909092,-11.11111111111111,0.11383676294860079,0.0,-15.625,96.5
CUST_00546,24,25,49,28,8,7,2,3,3,45.80815265867876,0,4.166666666666666,12.5,3.916163053173575,50.0,42.857142857142854,89.0
CUST_00547,25,3,40,7,9,3,2,20,11,289.16849651476514,1,-88.0,66.66666666666666,16.7833699302953,900.0,82.5,72.5
CUST_00548,26,20,48,38,7,7,3,3,2,3.3106520658780947,0,-23.076923076923077,0.0,2.066213041317562,0.0,20.833333333333336,92.0
CUST_00549,18,21,42,48,8,10,3,4,1,29.75959335149997,0,16.666666666666664,-25.0,1.5951918670299994,33.33333333333333,-14.285714285714285,95.5
CUST_00550,19,7,35,5,8,4,1,15,8,205.73753653307222,1,-63.1578947368421,50.0,12.114750730661445,1400.0,85.71428571428571,79.0
CUST_00551,19,3,41,9,7,1,2,20,5,266.6685587191191,1,-84.21052631578947,85.71428571428571,10.333371174382382,900.0,78.04878048780488,76.0
CUST_00552,22,6,25,12,10,2,1,13,12,259.86616001339155,1,-72.72727272727273,80.0,17.19732320026783,1200.0,52.0,85.5
CUST_00553,23,18,33,44,8,7,3,1,3,19.379410786061502,0,-21.73913043478261,12.5,3.3875882157212303,-66.66666666666666,-33.33333333333333,92.0
CUST_00554,16,2,34,5,10,1,2,15,5,165.46542441909503,1,-87.5,90.0,8.3093084883819,650.0,85.29411764705883,78.5
CUST_00555,19,2,43,9,7,3,1,11,9,191.4974308002097,1,-89.47368421052632,57.14285714285714,12.829948616004195,1000.0,79.06976744186046,74.5
CUST_00556,25,26,33,36,8,7,2,1,0,47.914902725422735,0,4.0,12.5,0.9582980545084547,-50.0,-9.090909090909092,98.0
CUST_00557,19,19,47,39,9,8,1,3,1,8.563748773650403,0,0.0,11.11111111111111,1.171274975473008,200.0,17.02127659574468,96.0
CUST_00558,23,24,44,29,8,6,2,1,0,19.179981966987203,0,4.3478260869565215,25.0,0.38359963933974406,-50.0,34.090909090909086,92.0
CUST_00559,24,18,49,46,10,10,2,3,2,40.872098951841565,0,-25.0,0.0,2.8174419790368312,50.0,6.122448979591836,95.5
